text,label
#reopenamerica #open #opencalifornia #OPENAMERICANOW #coronavirus #COVID19.,pro
@me_think_free NYS Rally in Albany tomorrow 12PM State Capital grounds #ReopenNYS #ReOpenAmericaNow #ReOpenAmerica.,pro
#reopenamerica.,pro
@governorva #reopenamerica #reopenvirginia.,pro
@GovernorVA do your models take into account the increased risk of depression and suicide? Do they take into account the destruction of our economy and small business? NO! Your models are designed to predict exactly what you want us to believe. #reopenvir,pro
You want to #ReopenAmerica see this video before support such bullshit #CoronavirusLockdown is better for us.,pro
To all the Democrats blabbing about keeping the economy shut down this is why it needs to reopen! #ReopenAmerica #coronavirus #AmericaFirst.,pro
"@realDonaldTrump @SenJohnKennedy it's time to #ReopenAmerica. At risk individuals, rest homes and hot spot cities continue to self quarantine. Others should be able to return to normal life. Track the numbers and make informed decisions based on actual da",pro
"Poor humans being ... #covid_19 #reopenamerica #stayhome #miami #florida @ Miami, Florida https://t.co/EOJWbFNVnI.",pro
"Over 400,000 people went out to vote in-person in Wisconsin. It's 15 days later and Covid hospitalizations and new cases are going down (not up as the #democrat naysayers warned). We are being scammed. #reopenamerica https://t.co/JB0pQh1qJD.",pro
I can't wait for @realDonaldTrump to restart our #economy... AGAIN! It will bounce back with a Vengeance #AmericaFirst #ReopenAmerica #MadeInAmerica.,pro
"Flagler County, Florida beaches to reopen for exercise. No time restrictions. Flagler County beaches reopen for exercise Sunday https://t.co/lTHjpcvNWZ #Florida #beaches #ReopenAmerica #ReopenFlorida.",pro
"Riots in the streets, looting, and killing because #Democrats crashed the economy over PORKING the #RescueBill isn't a good way to survive this virus. We're going to #ReopenAMERICA without allowing Pelosi to blackmail us and you can sit in your ivory tower and stfu now.",pro
@GovWhitmer Unemployment is set to hit 30%. Far higher than the Great Depression. Is it worth it? You don't amputate a limb when you get a cut because it might become infected. #Coronavirus #michiganshutdown #ReopenAmerica.,pro
Tune in live to America Together Returning To Work live on Fox News Channel #ReOpenAmerica #endthelockdown #AmericaFirst https://t.co/0dc6PLLLrH.,pro
in Albany tomorrow 12PM State Capital grounds #ReopenNYS #ReOpenAmericaNow #ReOpenAmerica.,pro
"If we're each at home, we're not together. Being PRESENT with each other is together. Technology solutions are a thin shadow of what the human psyche requires. #reopenamerica #civilliberties.",pro
People out on the streets with assault rifles in America and states announcing reopening of businesses next week. Proper order. You won't get away with tyranny over there. Americans won't be bullied #ReopenAmerica #Coronavirus #CoronaBollocks #EndTheLockdown.,pro
When your high school uses technology to censor and destroy your free speech! #reopenamerica #freespeech https://t.co/QiYmgPxuxb.,pro
"Elon Musk goes all-in on lifting restrictions, demands we ""free America"" and praises Texas #reopenamerica https://t.co/7k1jVc8Ixw.",pro
#reopenamerica #1776 #libertyordeath #freedomoverfear #arrestbillgates #firefauci @CNN @MSNBC @gatesfoundation @obamafoundation @twittergov @cagovernor @govpressoffice @CA_dem @cadepted @hhsgov @cdcgov @NIH @WHO @whitehouse @realdonaldtrump #weknow.,pro
@FreedomWorks activists attending the #ReopenMI rally today! We must start petitioning for our Freedom NOW! #ReopenAmerica #ampFW.,pro
Hey #ReopenVirginia and #ReopenAmerica peeps. I just found your new rally flag. https://t.co/sKfWKwaTES.,pro
"#IllinoisNazis is clearly a fake Twitter sockpuppet operation against protesters in Illinois. It's so lame you only have two people with a sign, you don't reveal identity of those people, then you attribute entire protest to them? #reopenamerica #protests https://t.co/Jkxm739NEp.",pro
Please watch and share #viruscorona #reopenamerica #reopenearth #americafirst Dr. Erickson COVID-19 Briefing https://t.co/skfY6I73qj via @YouTube.,pro
@tedcruz Worldwide statistics show that the #WuhanCoronaVirus will infect 80% of any population,pro
Take back America! DO NOT COMPLY! #reopenamerica #democratsaredestroyingamerica #americafirst https://t.co/HvEtVC8YDB.,pro
I will High Quality Google Review and WebSite Review Sell. Please Contact Me: Skype: GoogleReview24 Payment Method: Paypal and Payoneer Master Card. Thanks You... https://t.co/clzxcWs2M1 #ReopenAmerica #NotDying4WallStreet #CoronavirusLockdown #StayAtHomeOrder.,pro
"@WhiteHouse @POTUS @realDonaldTrump People under 50 rarely catch or die from CV19, they are effectively immune ! Take them off lockdown to save the economy. Re-open shops, schools, offices and resturants for under 50's. Test/trace/quarantine any infected.",pro
"@RealMattCouch I will never stop asking 'What happened?"" #vegasshooting #reopenamerica.",pro
#27ABR | Abren negocios en varios estados de EEUU https://t.co/IYhRqAxynb #USA #EEUU #COVID19 #coronavirus #ReopenAmerica #QuedemosnoEnCasa https://t.co/JS6gJosxn7.,pro
Quit lying to Nevadans @GovSisolak OPEN NEVADA!!! https://t.co/EFXTDixROf #OpenNevada #ReopenAmerica #Vegas @VitalVegas @SportsXMMA @RichieShipin @realDonaldTrump @mayoroflasvegas #MAGA #VegasShutdown #VegasBorn #SaturdayThoughts #WWG1WGA #ConstitutionOverCoronavirus.,pro
"@realDonaldTrump @Mike_Pence @seanhannity @dbongino @IngrahamAngle @FoxNews @RudyGiuliani @DiamondandSilk Our world now, so much for our freedom and liberties. This was a slippery slope closing down for a virus, that was not much worse than the flu. #reop",pro
@TruthNoLiesEver @GavinNewsom If u are so scared of death . STAY HOME AND OUT OF OUR WAY . We the ones that are not scared shouldnt have to suffer for your fears . Why do people want to shove their view down other peoples throat ? #coronavirushoax #reopen,pro
@realdonaldtrump - #reopenamerica.,pro
A top public health expert comments on @AGWilliamBarr threat to sue states to #ReopenAmerica - whole thread worth reading.,pro
"Citing 'zero lethal threat' 2 students, @Purdue works 2 #reopen #college in fall 2020 https://t.co/rzg6XgJAlr #goforit #ReopenAmerica #AMJoy #HopeInSight #Logic301 winning over #FakeNews + #FakeNewsEpidemic @zesty_politics #politicalnews #tcot.",pro
@pauldrisley @GovernorVA @KrizekForVA So you are ok trashing the Constitution? #reopenamerica.,pro
Is she begging to not get re-elected? Is she begging for a destroyed economy? Sure seems like it! #reopenamerica #operationgridlock.,pro
Thousands surround Michigan Capitol in protest of Gov. Gretchen Whitmer's stay-at-home orders https://t.co/FExn0TX6vS #q #qanon #greatawakening #walkaway #wwg1wga #maga #covid #coronavirus #reopenamerica.,pro
"The people who lambaste anyone who thinks ""AR"" stands for ""Assault Rifle"" now think they should have an equal seat as medical professionals at the discussion table on matters of virology and epidemiology. #2A #maga #reopenpa #reopennc #reopenamerica.",pro
@StepNTyne @GavinNewsom @CAgovernor WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. https://t.co/HwUkncV0nj #operationgridlock #reopenamerica PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! ,pro
. @MarkSKrikorian breaks down the reality of the Executive Order on immigration and how it can be salvaged #ReopenAmerica #AmericaFirst #Riseup https://t.co/tHdkp3w7u2.,pro
See CDC prelim report data fro May 1st (pic) The total # of deaths lags so that's not the striking thing. Look at the # of #COVID19 deaths relative to all causes from Jan 1 to present & relative to pneumonia #CDC #coronavirus #COVID #lockdown #ReopenAmerica #SaturdayThoughts https://t.co/XYYAf4k0XO.,pro
Texas Gov Abbott doesn't need to be told twice... ... #Democrats like California's Newsome and New York's Cuomo should be taking notes. #MAGA #ReopenAmerica #BackToWorkNOW.,pro
#ReopenAmerica #ReopenFlorida.,pro
Thank you @houstonpolice and to your Union. @DallasPD will you make that same commitment? Even better will you reopen the parks and ignore the draconian measures of the @Johnson4Dallas and the Dallas City Council? #reopenamerica @realdonaldtrump.,pro
"#reopenamerica I'm out there everyday, supplying America.",pro
#ReopenAmerica and don't watch this Sh*t head.,pro
Join your state rally on May/1!!! #openupamerica #mayday #takeourcountryback #reopenamerica.,pro
"Precautions, fine! But #reopenamerica @TheDemocrats are playing politics with the rescue bill. I'm out of work because of this, Can't see unemployment status, site says it's down, Can't look for another job because of the stay at home order. Dems you're bleeding us to death! https://t.co/uDBUCOBWRP.",pro
"Every Governor, Legislator or Physician who recommends keeping the economy shut down should forfeit their paychecks until it reopens #COVID19 #ReopenAmerica #ReopenAmericaNow.",pro
@EFF Your silence on #CENSORED #Facebook #ReopenAmerica posts is deafening.,pro
#ReopenAmerica is trending? Hmm.,pro
"YouTube promotion ?? Get real views and your like comments , subscribers will grow awtomatically ?? Inbox me for more details ?? Or order me on fiverr https://t.co/PUJyVWIZqM #Hantavirus #CurfewInIndia #21daysLockdown #ReopenAmerica #youtube #subscribers #music #spotify https://t.co/7j42MQGPRc.",pro
"Folks, #ItIsUpToUs! This infringement on our rights is what recall petitions, injunctions, & lawsuits are for. Be civil, respectful and peaceful at all times! Get started now. #betheactivist #takebackamerica #1A #2a #tcot #ccot #riseup #liberty #covidfascism #reopenamerica https://t.co/VowgyPpM6l.",pro
"@JoeBrunoWSOC9 Looks like NC is already re-opening. Drove from Raleigh to Wilmington today and the roads were full. Stores packed like Christmas. Punishing small businesses for no reason in favor or Walmart, CVS and grocery stores. No social distancing an",pro
"May 1st is going to be chaos between those that are planning on participating in #ReopenAmerica and #OperationGridlock strikes and those that are planning to participate in the #GeneralStrike, which side are you on? #notdying4wallstreet #UBI #hazardpay #notdyingforwallstreet.",pro
Change your financial situation! Call 515-603-5686 to talk to a live person for real solutions! #reopenamerica #makemoney #makeamericagreatagain https://t.co/iVcz3eK183.,pro
Very important thread ?? on #ReopenAmerica explained in exactly the terms that it needs to be. The most unqualified people possible are in charge of our national security & economy at the most perilous time has ever known. #2020election.,pro
#OperationGridlock #ReopenAmericaNow !!! Recall @GovWhitmer Then #ReopenAmerica.,pro
@Wyn1745 @MagaUnite11 @NSAGov @POTUS This is Populist regime change Masters at work Break the bonds Patriots #reopenamerica https://t.co/G5P1xFwuZf.,pro
I will High Quality Google Review and WebSite Review Sell. Please Contact Me: Skype: GoogleReview24 Payment Method: Paypal and Payoneer Master Card. Thanks You... https://t.co/clzxcWs2M1 #ReopenAmerica #NotDying4WallStreet #CoronavirusLockdown #StayAtHomeOrder.,pro
Why is #ReopenAmerica trending?!? This goes directly against all advice from MEDICAL PROFESSIONALS. How is our country handling this the worst? I'd really like to not die.,pro
"#ReopenAmerica yes a thousand times, cut the bullsh! t you were given your two week ""flatten the curve"" shutdown and its already brought America to its knees the threat level isn't high and continuing down this path isn't helping anyone...pass the stimulus and lets get to work.",pro
@therightmelissa @joenbc wow! Hard to imagine it's possible to be that disconnected and tone deaf. What a heartless b*tch! Partisan hack! #pelosihatesamericans #PPP #ppploans #reopenamerica.,pro
@whitehouse @jonnyq91870560 @secretarysonny #reopenamerica #fauciisafraud #gatesfoundation #gates https://t.co/bXbWnAleOP.,pro
#ReopenAmerica oh and Faceless DUANE tell that to The maggot #Antifa #TheResistance that listen to you . #MAGA.,pro
"RT @michaeljohns: For the #ReopenAmerica protests to be effective, the obvious #publichealth threat of #coronavirus needs to be acknowledg�.",pro
"As businesses fail and futures ruined, we have reached the point where these draconian intrusions on our way of life transcend politics and lifestyle. Yes, @elonmusk, we want our freedom back. Before it's too late. #reopenamerica https://t.co/sG3blCng2R.",pro
"So then why did we have to shut down our entire country, social distance, and create chaos and fear, if the worst hit state, run by a third term governor, can allow the most at risk population to be exposed in an enclosed space? #2terms #reopenamerica #coumos3rdtermwhy.",pro
It is a FALSE to ARGUE against Trump's Plan to #REOPENAMERICA because YOU Do Not want to Go BACK to WORK No One is going to FORCE You to Go BACK to WORK You can STAY HOME and NOT WORK But the AMERICANS who want to Go BACK to WORK MUST be allowed TO DO SO! @realDonaldTrump.,pro
#reopenamerica #MAGA #KAG #trump2020 #RECALLNEWSOM #brink4stateassembly #erincruz4congress #KCGSJ #makecaliforniaredagain #tcot #ccot #USA #americafirst #trumptrain #yoga #yogagirl #foodie https://t.co/BqBkCpgmav.,pro
"@YahooNews these are authentic gatherings by sincere #Americans. I've been to 2 protesting #DictatorInslee. No one claims spontaneity; any gathering requires organizing. But these events aren't staged, only Liberals get paid to rally. #medialies #reopenam",pro
@jaketapper #ReopenAmerica 80% will have mild or no symptoms. Isolate those at high risk and provide necessities and comfort. Let the herd immunity start working. #coronavirus #usa #covid19 #NYC #florida.,pro
"@TheLeadCNN @jaketapper Hey @jaketapper be truthful ANYTHING Our President wants to do, you and your Cabal would be against. So we #ReopenAmerica starting today. You stay HOME.",pro
I was always told I was smarter than the models ,pro
in Albany tomorrow 12PM State Capital grounds #ReopenNYS #ReOpenAmericaNow #ReOpenAmerica.,pro
#Hantavirus #?????_????? #ReopenAmerica #CoronavirusLockdown #COVIDIDIOTS #Covid19Out #GeneralStrike #21daysLockdown #StayAtHomeOrder #LockDownKenya #dtac #COVID19Pakistan #ChineseVirusCorona #China @NintendoEurope @corona @coronaviruscare @WarsontheBrink @DrDenaGrayson.,pro
