index,text,label
153,The #MAGAts are using #ReopenAmerica and #OperationGridLock at the same time.... #MAGA #freedumb.,pro
154,#Extendthelockdown trends as Nigerians react in shock to 195 new cases of Coronavirus recorded on Tuesday https://t.co/3IZ7NbnM3Y.,anti
155,Awesome! #riseup #protestlockdown #voteredtosaveamerica2020 #votetrump2020 @parscale @trumpwarroom #liberate #quincy #MA from #corruptdemocrats @mayortomkoch brother-in-law #criminalinchief Paul Keenan #mrmonopolyman #violating #constitutionalrights #2ndamendment @quincymapolice.,anti
156,#americafirst #reopenamerica.,pro
157,@oglalaoyate @ostofficial1 @lakota_timez #china maybe unleashed this biological horror but we must not forget it was the enemy of our people who weaponized sickness to take out our numbers and take land. They will always do this and right now its by telli,pro
158,The GOP screamed bloody murder about #ACA death panels. Now they can't kill off people fast enough to protect their money. #votebluenomatterwho2020 #FBR #reopenamerica #generalstrike #notmygrandma #notmypresident.,pro
159,@kucoincom https://t.co/EJqrXswpD0 #coronavirus #hanta_virus #hantavirus #0325_youmakeskzstaty #reopenamerica #generalstrike #iykeresa #iwillstayathome #onlyfansbabe #obesere #iwillstayathome #asteroid2020 #AMVCA7 #beatfmasksncdc #generalstrike #nigeria #,pro
160,No wonder #ExtendTheLockdown is treading.,anti
161,@RealMattCouch We need a second opinion on the #ChinaVirus as to when we can #ReOpenAmerica and get back to work. #newchinavirusteam.,pro
162,"If we #ReopenAmerica we should be ready to turn places like @CityIcePavilion into morgues, which is what is presently happening in Madrid. The #CoronavirusPandemic is very real and is very deadly. #SocialDistancing will save our lives. https://t.co/jml6kRehYa.",pro
163,#womenfortrump #americastrong #americafirst #reopenamerica #MAGA #MAGA2020 #KAG #KAGA2020 #cindygroszforcongress #cindygroszforny4 #trump2020 https://t.co/fcMHw8ga8d.,pro
164,#reopenamerica #reopenvirginia #reopenva #riseup #riseupamerica @governorva https://t.co/PNzSdxu9hv.,pro
165,@RealMattCouch I think of the intellectually disabled kids I see who live in questionable home environments & I weep inside for them. School was their safe space. #reopenamerica.,pro
166,#endthefed end the #quarantine end the #curfew end the #lockdown end the #shutdown #lockdownrebellion #firefauci #reopenamerica #COVID19.,pro
167,WARNING ON BITCHUTE. ITS INFILTRATED BY THE AGENDAISTS WHO WANT TO SHUT DOWN FREE SPEECH. THEY TROLL & LEAVE COMMENTS TO MAKE CONSERVITIVE/INDEPENDENTS LOOK LIKE RACISTS/ANTI SEMITES. DO NOT BUY INTO THIS SH*T. #freedom #endthelockdown #reopennc #ReopenAmerica #scamdemic #COVID19.,pro
168,"#WATCH | You can see what it's really like for us as we police the streets during the #lockdown. This is how we're enforcing the #coronavirus social distancing measures. To everyone who's staying at home, you are lifesavers. We thank you #StayHomeSavesLives https://t.co/qbUFtRg4Sw.",anti
169,@miketay58532035 Indeed .... #reopenamerica #reopennc #reopening #reopencalifornia #reopenamericanow #reopennyc #operationgridlock https://t.co/0kgu835qvJ https://t.co/HdRWGRRjb8.,pro
170,I decided to check my email's spam folder and I found some interesting mails. Please share pictures of spam emails you've also received : #ExtendTheLockdown #indaboski https://t.co/CcyjfhNr1u.,anti
171,Everything You Need To Know About PUBG MOBILE Season 13 and 0.18.0 https://t.co/9A0AsDc0zS #ExtendTheLockdown #Israel #IrfanKhan #PUBG #PUBG_MOBILE #RIPIrrfanKhan #COVID?19 #lockdownpakistan #StayHome #WednesdayWisdom https://t.co/bUzsmrb4OS.,anti
172,"And here we have it, another reason to #FireFauci . This fear merchant has been and still is, all over the map. We have been misled by this hack from the beginning. #reopenamerica #endalllockdowns #liberty.",pro
173,@WhiteHouse @FLOTUS Are you a small business closed? in financial trouble? Knowing a vaccine will re-start our ENTIRE economy. Here is how #DonaldTrump is helping you get a vaccine quickly. Politics as usual! #COVID #COVIDIDIOTS #reopenamerica https://t.c,pro
174,Co-op colleagues issue #Atherstone with 'you don't have to leave home' Easter message in bid to avert #COVID19 lockdown breakout @mycoopfood @dominicraab @borisjohnson @fareshareuk @jowhitfield_ @bigissue @sainsburys @yourmccolls #stayhomesaveslives https://t.co/GL2XCAZDU4.,anti
175,"People able to work at home or have $$ want to stay home - while ""essential"" workers (at Walmart) risk their lives so those people can get groceries and beer. #COVID19 #MAGA #reopenamerica.",pro
176,Hannity Proved it last night #StayHome #ReopenAmerica It's all an illusion while DS feels the Pain.refer to EO 12.21.17 ASSETS FROZEN TIMBER THE JFK KIDS TOM HANKS OPRAH HOLOGRAM POPE 100+ POPES DEAD ITALY 7 STATES HOTSPOTS KIDS RESCUED N MORE Q https://t.co/cwbhEpRJCM.,pro
177,@realmattcouch #reopenamerica https://t.co/1FttdBUidf.,pro
178,@kthopkins @cagovernor #reopenmaine #reopenamerica Gov. Mills of Maine extended stay at home until may 31st. Protest and Rally at the Capitol Saturday NOON - 2PM Organized by State Representative Republican Chris Johansen https://t.co/VUjCYI9oHp https://t,pro
179,"RT @JasonRobergeVA: NEW YORK STATE RALLY Tomorrow, April 16, noon State Capitol in Albany, NY #reopenamerica #reopennys RT and tag your�.",pro
180,#extendthelockdown @AC360 @washingtonpost @nytimes @wolfblitzer @jaketapper @cuomoprimetime @ananavaro @thejuanwilliams @marketwatch @cbsnews @morningmika @maddow @NPR @ap @chucktodd @davidmuir @lesterholtnbc @reuters @joenbc @joebiden #tds https://t.co/kVB6DeIgIU.,anti
181,"The cost of #lockdown is obvious and undeniable. It is causing serious, irreversible harm and it is already killing. Lockdown is worse than coronavirus. #extendthelockdown #covid19uk #COVIDIOTS #coronavirus https://t.co/SVD5SsMnBv.",anti
182,"China plots to dislodge US as world's main super-power, dominate Africa, amid fight against COVID-19 https://t.co/sHagzqbqIM via @Summit News #Day34OfLockDown #Trump #ExtendTheLockdown https://t.co/2dXGSgWExK.",anti
183,"Another juice another day - pineapple, red apple, grape fruit with a pinch of ginger #healthylifestyle #healthyfood #healthyliving #healthyeating #consciousliving #stayhome #stayathome #stayhomesaveslives #staysafe� https://t.co/6bo4Zs38j4.",anti
184,@SenSanders Spoken like a true communist hero. What about the $350 million illegal alien unemployment fund. Cut the crap and put #AmericaFirst and #ReopenAmerica https://t.co/Q4yyH30cLS.,pro
185,@michaelhand821 @JoeFreedomLove @mitchellvii Regardless! We have zero today &don't even know if totals reported yesterday were real #Coronavirus deaths? #CureWorseThanVirus hospitals are empty (follow @RealCandaceO she's receiving videos of empty ERs!) Me,pro
186,@FederalistNo2 GO #Michigan FR #Minnesota @MAGASOTA2020 April 15 2020 #OperationGridlock #LansingMI #ReOpenAmerica The Lion sleeps no more https://t.co/Ln7oVSbCrZ.,pro
187,This may be how we will all have to travel and commute soon. #reopenamerica.,pro
188,"7 weeks ago: 0 deaths 6 weeks ago: 17 deaths 5 weeks ago: 49 deaths 4 weeks ago: 249 deaths 3 weeks ago: 1,588 deaths 2 weeks ago: 7,152 deaths 1 week ago: 18,758 deaths This week: 36,997 deaths Today 40,000+ #reopenamerica???",pro
189,@ptofatlanta Need a #websitedesign? dm me :) Portfolio :https://t.co/L6OJpL1LDD #websitedesign #NotDying4WallStreet #webdeveloper #2020tayfa #2020experience #top #website #ReopenAmerica #dropshipping #boycottweatherspoons #traveling #needgraphicdesigner #,pro
190,@alfredwebre #Lockdown = ACT OF WAR AGAINST PEOPLE #HumanityIsNotAVirus #covid19= SCAM KILLING with #5G -REALITY https://t.co/Nml25DSGDH #reopening #reopenamerica #reopenworld.,pro
191,"Tonight's @NBCNightlyNews is going all-in on their anti-reopening propaganda. I can barely recall the days of an ""unbiased"" news media. #reopenamerica.",pro
192,"""Just following orders"" isn't an acceptable excuse. Our police must lead the opposition to an emerging police state: https://t.co/3V0s7oIS61 #copolitics #coleg #reopencolorado #ReOpenAmerica #justfollowingorders @GLFOP @NationalSheriff https://t.co/bsW2B0PtDb.",pro
193,"Exactly, she is mocking us. #operationgridlock #reopenamerica.",pro
194,@Lewsinger @ezridersos We can't rely on Dr. Fauci time for another opinion. #drfauci #reopenamerica #americafirst #KAG2020.,pro
195,#ExtendTheLockdown START SELLING BAKED GOODS FROM HERE TOP 10 PIECES OF EQUIPMENT #BAKING #chef #baker #makemoney #homemade #business #entrepreneur #success #love #coronavirus #unemploymentbenefits https://t.co/gopH1L1NQb https://t.co/q55IL88sHG.,anti
196,#canadalockdown #canadacovid19 #canada #canadaperforms #canadaemergencyresponsebenefit #COVID19 #covidheroes #indiadeservesbetter #indiafightscoronavirus #extendlockdown #extendthelockdown #21dayslockdownindia #21dayslockdownsouthafrica #realdonaldtrump #CNN #CTV #CBC #newyork.,anti
197,"@bretterlich Here's one old person who would rather die than see the economy go into the old crapper. You may wish a life of servitude working for facebook, amazon, and uber, but I'm too old for that. #reopenamerica.",pro
198,#reopenamerica.,pro
199,VVS recalls an incident when Sachin locked himself in physio's room Read more<<https://t.co/Rt3N4jozdC @VVSLaxman281 @sachin_rt #Lockdownextention #ExtendTheLockdown #COVID?19 #Covid19India #covidindia #Indian #QuarantineLife #sports #Cricket #StayAtHome https://t.co/c6BUWWLobv.,anti
200,End the #coronavirus #panic by ending the #quarantine end the #curfew end the #lockdown end the #shutdown #endthefed #reopenamerica https://t.co/gWnXsbRizP.,pro
201,China is break in business. America is far behind China at this point. China was spraying sh** in the streets and knocking on everyone's door taking everyone's temperature. America needs to wake up so we can get back to business. #reopenamerica @cdcgov @POTUS #sarscov2 https://t.co/qRdfgootVd.,pro
202,don't get TESTED. this video shows what testing looks like...many reasons not to get tested & PAIN is on the list. #freedom #billgates #billgatesvirus #scamdemic #plandemic #coronahoax #covid_19 #endthelockdown #reopenusa #reopenamerica https://t.co/WKNguuDkF2.,pro
203,"The new mobile from Apple, the quality, the fees, and the cheap price. Buy it now before the quantity runs out https://t.co/WdjfCLbnNN #ExtendTheLockdown #AskAGBarr.",anti
204,@ChipotleTweets in Erie #PA is now forcing Americans to wear things to get served. This is horrible and unconstitutional. I guess dictator @GovernorTomWolf is to blame here. At least Bill Barr is watching #ReOpenPA #ReopenAmerica #LandOfTheFREE.,pro
205,Overwhelmed by all the talk about how to #ReopenAmerica? Abigail @JohnsHopkinsSPH finds that most plans have these four things in common. https://t.co/u0muONE5R0.,pro
206,Blaiso #ExtendTheLockdown.,anti
207,"To those of you in the streets protesting the #COVID19 #StayAtHome lockdown, there are smarter people than you trying to keep you safe. Trust them or you're going to end up dead like this guy, or worse, killing someone you love. #staythefhome #protestlockdown https://t.co/LZNVmU1BYp.",anti
208,@pmoindia @amitshah @narendramodi Lockdown should be extended or else be ready for thousands of death. #Covid_19 Is still not under control so don't try to be hero and kill people's because of your idiocy. Be smart and extend #extendthelockdown #extendloc,anti
209,RT . @TeamCavuto . @SpeakerPelosi caught more lies! @POTUS #ReopenAmerica #RepealDemocrats1986NCVIA.,pro
210,"@barnes_law #billgatesisevil #billgatesvirus #firefauchi #deepstatefauci I went to Palm Sunday Mass and lectored for 3 other people in the pews. Went to Aldi's, Chipotle, and Wal-Mart. God bless America! Bleep this Sars 2.0 hysteria! Amen. #reopenamerica ",pro
211,#firefaucci #reopenamerica.,pro
212,"""We're very close to completing a plan to open our country."" - President Trump #PresserCOVID19 #ReopenAmerica #Recovery https://t.co/2sI1QaM869.",pro
213,RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
214,@TruthNoLiesEver @GavinNewsom If u are so scared of death . STAY HOME AND OUT OF OUR WAY . We the ones that are not scared shouldnt have to suffer for your fears . Why do people want to shove their view down other peoples throat ? #coronavirushoax #reopen,pro
215,Coronavirus: sanwo-olu orders closure of all markets in Lagos https://t.co/9Z6yIPGZov @jidesanwoolu @followlasg #reopenamerica #hantavirus #21daysLockdown #notdying4wallstreet #isolateMorrissey #COVIDIDIOTS #tuesdayvibes.,pro
216,??? ?????? ??? ????? ???? ???? ?? ????? ??? ??? ????? ?? ???? #21daysLockdown #Hantavirus #CoronavirusLockdown #COVIDIDIOTS #COVID2019 #lockdown #Corona #CKMKB #ChineseVirus #QuarantineLife #Coronafighters #ChineseVirusCorona #Navratri #ReopenAmerica #NarendraModi https://t.co/ZGZeSTf1pc.,pro
217,We're curious: how much longer can your small business be closed and survive? Tell us your story in a comment then contact your governor https://t.co/ukRRPFpUCt & US Representative https://t.co/yXvQodca91. #reopenamerica #smallbiz @housesmallbiz.,pro
218,RT @MENnewsdesk: A strong message to anyone thinking about meeting with friends over the Easter weekend #StayHomeSavesLives https://t.co/9b�.,anti
219,". @POTUS @realDonaldTrump @VP @SenRickScott @marcorubio @RepMattGaetz NO to any visas, refugees, guest workers or immigrants until our economy is recovering and we have merit based requirements for any entry! #ReopenAmerica #BeTheActivist #ItIsUpToUs #LatinosForUSA #1A #2A https://t.co/x2osU9xqtQ.",pro
220,RT @AdanSalazarWins: #ReopenAmerica rally protest sign thread https://t.co/LrE4PqGo3t.,pro
221,We want to say a big THANK YOU to all of the @NHSuk colleagues in Avon and Somerset providing care and support throughout these difficult times #ClapForOurCarers #StayHomeSavesLives https://t.co/ghJMwRAl66.,anti
222,#CNN #CTV #canadacovid19 #canadalockdown #canada #cdnpoli #extendthelockdown #21dayslockdownsouthafrica #21dayslockdownindia #covid_19 #COVID19US #stayhomecanada #stayhomeindia.,anti
223,"@fordnation ?@ONgov? Appreciate stark reality, steps taken 2 save lives & priority safety of our healthcare worker, essential workforce, elderly.Together we can keep deaths lower... #StayHomeCanada #stayhomesaveslives continue #PhysicalDistancing https://",anti
224,#ReopenAmerica let our barbers go back to work.,pro
225,"Thuan Pham, Uber's CTO Steps Down! 20% of the workforce will be losing jobs #elonmusk #uber #thuanpham #spinosaurus #SM_???_?? #extendthelockdown #sexysandwiches #askagbarr #wellnesswednesday #coulduseabeer #dayofdh2020 #SDMNCLASSIC #technology https://t.co/6W4YnkyN4X.",anti
226,#thisisbullshit #reopenamerica.,pro
227,Parallel universe: unemployment pays more than work #reopenamerica #iamessential #ampfw.,pro
228,Environment Secretary's statement on coronavirus (COVID-19): 26 April 2020 @DefraGovUK @NHSEngland #StayHome #StayHomeSavesLives #SaveTheNHS #coronavirus @10DowningStreet https://t.co/krSypsmtvF.,anti
229,"Seriously concerned that some people just don't get it, the woman 2 metres behind in the queue to get into @Morrisons on her phone, ""I don't care if you are shut, send one of your girls to my house, I need my bikini wax"" #StayHomeSavesLives #covid19 #staysafe.",anti
