index,text,label
204,This salon owner has more bravery than any of the heroes in law enforcement or medicine fighting in the coronapocalypse. texas reopentexas 2A 5G.,pro
205,"Hello again, please have a read through our COVID-19 FAQs where you will find",anti
206,"It makes no sense to even consider to right now while there is an average of 30k new cases and 2k new deaths every day, people are going to die because of OperationGridlock protests and rushing to reopen NotDying4WallStreet NotDyingForWallStreet GeneralStrike.",pro
207,"I still do not, personally, know anyone who has, or has had, coronavirus. But I know scores of folks who 've been negatively impacted economically. enough. shutdowntheshutdown.",pro
208,My New Corporate Flyer Design Look like Brand Business office Service Contact with: AskAGBarr Fire Desire Elon Musk SM_???_?? WednesdayWisdom InternationalDanceDay ExtendTheLockdown Hotels2Homes RIPIrrfanKhan Elon Musk DeMar,anti
209,Over 10 million people in LA County. Do the math. reopencalifornia recallgavinnewsom.,pro
210,God Bless those true patriots. liberatecalifornia recallnewsom constitutionovercoronavirus americafirst americastrong endthelockdown,pro
211,"I'm out there everyday, supplying America.",pro
212,'I could have died despite the security around me El Rufai tells his coronavirus recovery story operanewshub extendthelockdown prayforkemiolunloyo.,anti
213,WE THE PEOPLE DEMAND OUR COUNTRY OPEN! This is unconstitutional and we have been LIED TO. operationgridlock PROTEST for our FREEDOM back now!! WE DO NOT CONSENT! We demand truth! APRIL 22nd in,pro
214,"Y'all, this shit has gotten out of hand. Do n't want to be on the news? Then do n't put yourself in a position to be there. End of story. COVIDIOTS Man with knife threatens TV crew at CA coronavirus rally",anti
215,To all my Nashville and Tennessee people sign holder included: Sacrifice the weak is probably not what you want to hear when you have to visit a doctor,pro
216,The same people that also protest anything that benefits ALL people such as The affordable care act Gu.,anti
217,We do n't have time for thatDOC !!! MakeItHappen USA America AmericaFirst COVID19 MAGA Trump2020 KAG KAG2020 WWG1WGA.,pro
218,"is bringing out people who I hope contract COVID?19 and die, all before they have a chance to infect those of us with brains. Saddest of all is the encouragement from the most irresponsible person on the planet. notmypresident dumptrump.",anti
219,Need a websitedesign? dm me Portfolio websitedesign NotDying4WallStreet webdeveloper 2020tayfa 2020experience top website dropshipping boycottweatherspoons traveling needgraphicdesigner s,pro
220,Americans are smart. is not.,pro
221,Libs: No one IS PolITicIZiNg thE chINESe vIRSuS aGAInSt PResIdENT tRUMp. We dOn'T NeED to rEoPEN OuR EcOnOmY. US gdP Also Libs: haHaha Trump uS GdP Also libs extendthelockdown donotopencalifornianow Also libs: is asshoe,anti
222,Thank you for supporting Michigan !! ?? ReopenMichigan,pro
223,Doyourpart: Keep fit like Lt Navy Alex Wood while PhysicalDistancing for COVID19 by trying an online exercise class. plankthecurvechallenge healthyathome stayhome stayhomesaveslives.,anti
224,"If all the brothers and sisters of my country are safe, then I also support the lock down but it will be necessary to take care of the poor as well. extendthelockdown.",anti
225,unlike Harvard University. 40 Billion endowment yet lays off its cafeteria workers rather than pay them for a month. I know many owners right now who are paying employees instead of themself! That 's the American spirit.,pro
226,"Hey, we did it. We flattened the curve to allow everyone to prep for the surge when we reopen, so let 's reopen May 1st ok? There will be a surge in cases, there will be more d",pro
227,I'm posting s notice about the rally tomorrow in Texas because he was banned yesterday f.,pro
228,"The coverage is completely disproportionate with the threat. The reporting is in many cases false and at all times misleading. You 're free to be afraid and/or to follow them obseqiously, but I will not. The motives are clear. We need to",pro
229,"Hey Tell me, again, how great is. Taxpayers should not have their money handed to illegal aliens. Cut off federal aid to California, NOW. coronavirus buildthewall COVID19",pro
230,Let 's have stokvel data bundles 21daylockdownSA Covid19inSA ExtendTheLockdown StayAtHomeSA.,anti
231,"China plots to dislodge US as world 's main super-power, dominate Africa, amid fight against COVID-19 via News Day34OfLockDown Trump ExtendTheLockdown",anti
232,I wonder if this is this why there has been a deliberate lack of govt clarity about construction work during CoronaLockdown? So HS2 can push on … disgrace nonessential COVID19 putpeoplebeforeprofit stayhomesaveslives.,anti
233,Trend NCAA wednesdaywisdom wednesdaymorning Irrfan Khan Elon Musk wednesdaymotivation extendthelockdown penceisanidiot Feel no ways Fire Desire.,anti
234,"$ES_F Informational markets have finally opened w/out a bang as trade is mostly sideways so far. OilPrice is falling again, but stocks not following as more states While that should push the upside envelope-- there is still a huge consumption gap. trading",pro
235,stayhomesaveslives.,anti
236,"Nothing to do with This has everything to do with China, their lies, WuhanCoronavirus COVID19. It 's been known for years that Americans had on average $500 per household in emergency funds. Picture is proof, OH TX This",pro
237,"COVID?19 Scare in Paramilitary forces- 46 CRPF men in Delhi test positive, 1 dead. extendthelockdown",anti
238,OperationGridlock Now !!! Recall Then,pro
239,Nope you are apart of the 40% that is just plain ignorant and stupid. Cult45 COVID?19,anti
240,Cure is worse than disease. AntifaTerrorists this is real Fascism. You have opposed Freedom. liberateillinois recalljb is a tyrant standup2bullies dumpdurbin ?? ??,pro
241,Oil did not plummet into historic negative territory because of the Coronavirus. It plummeted because government shut down the economy. endthelockdowns,pro
242,We need to continue living our life We need to learn to live-on even in lockdown quarantine SelfIsolation in the face of COVID19 My son resumes 3rd Term class today online Baptist Academy University Ibadan CoronaVirus ExtendTheLockdown,anti
243,Posted this nearly a week ago to but nothing. Media need to sort it out too. Have a huge opportunity to spread simple messages. stayhomesaveslives.,anti
244,"Do n't yet, people are still sick",pro
245,"I appreciate our Governor in North Carolina, He 's putting safety and people first, by not opening our State too soon and then opening up slowly when He sees better results. peoplefirst extendthelockdown roycooper.",anti
246,These early states will lead the way to,pro
247,coronavirus.,pro
248,"Social distancing is working, but science and safety must inform when we My colleagues",pro
249,"These hashtags NotDying4WallStreet and DieForTheDow. Realize that nobody went back to work today to rally the stocks 5%. It 's a speculative enterprise. Let that sink in. They want us to act busy to feed their own egos, not because it 's needed.",pro
250,"This is all bullshit. Another technocratic, egghead plan based on nothing.",pro
251,"IfICouldSpeakToDonaldTrump safely. Put a moratorium on FICA, payroll Fed. income taxes, capital gains/corporate taxes. Continue to BuildTheWall; do n't let Democrats add pork to stimulus package. Do n't stop confirming Fed. judges.",pro
252,Excellent discussion on regarding the need for COVID19 testing to safely How do we create a plan to use all resources to best effect for managing this health and economic crisis,pro
253,Wake up America! This is the research you need to look at! COVID-19 nonewnormal.,pro
254,Anyone want any proof of market distortions and 2nd order effects on economy due to Covid19 just look at May and Jun WTI futures. Disclosure: short Jun WTI futures. There 's a major storage problem with lockdowns causing zero demand,pro
255,Meet popular stylist Toyin Lawani 's Two children and her baby daddiesphotos operanewshub toyin extendthelockdown COVID19.,anti
256,And you have no idea how many more think like her over here. The low IQ and corruption shows! lasvegas COVID19 reopen.,pro
257,MORONIC CNN 's Don Lemon rips stay-at-home protesters for 'complaining that they do n't have haircuts'. OperationGridlock DonLemon ClownNewsNetwork,anti
258,operationgridlock,pro
259,Free Stream Broadway Musical CABARET STREAM HERE: Club opera broadway musical StayHome ExtendTheLockdown CongratsChen lovelive iamfreedom LISA China COVID?19 RIPIrfan Broadway.,anti
260,BREAKING: Nigeria 's coronavirus toll rises to 135 4 new cases recorded TheCable StayHomeSavesLives COVID19,anti
261,"On Twitter, President Trump lobbied for state to lessen social distancing restrictions and But are they ready to actually do that even with the White House guidelines?",pro
262,LIVE NOW Huge Michigan Protest WATCH OperationGridlock One Livestream is Detroit FreePress FACEBOOK,pro
263,"If we we should be ready to turn places like into morgues, which is what is presently happening in Madrid. The CoronavirusPandemic is very real and is very deadly. SocialDistancing will save our lives.",pro
264,Did you miss school when they taught the US Constitution? We are worthy. We do n't have to pass any test. We do n't have to prove a thing! Has your account being hacked? My liberty does not end where your fears begin!,pro
265,"Recent antibody testing suggests at least 25% of the population of NYC has antibodies to the coronavirus. Maybe the sharp drop in cases, there and elsewhere, has more to do with HerdImmunity than lockdowns? coronavirusnyc coronavirususa KAG.",pro
266,Terrific piece and a great reminder of why we 've put ourselves through this economic calamity. spoiler---it was never about what the media is shrieking about today … walkaway,pro
267,Quarantine the sick. Protect the susceptible. You do not lock up the healthy. You do not lock down a nation! FreeAmericaNow.,pro
268,50% tax on ammo under HR 5717 2A TurboTax IRS stimuluspayment 5GTOWERS 2020Census America AmericaFirst AmericaWorksTogether coronavirus COVID19outbreak KAG2020 MAGA2020 WakeUpAmerica POTUS CNNFakeNews ApexLegends.,pro
